,0,1
0,5.150520076718168,5.0
1,5.389163811898384,6.0
2,6.113079350294582,6.0
3,5.8817193435051465,6.0
4,6.280683665413607,6.0
5,6.677315087589446,6.0
6,6.0876085021103705,6.0
7,4.636391394336105,5.0
8,6.077236537331882,5.0
9,5.2956017722992375,5.0
10,5.932465447032875,6.0
11,5.213532887527279,6.0
12,5.46982859272783,6.0
13,6.27407372175122,6.0
14,5.850586148399287,6.0
15,5.279873726131687,5.0
16,6.421851934959762,6.0
17,5.343907521453433,5.0
18,5.3974515128560165,5.0
19,4.996664620144192,5.0
20,5.77216555135578,6.0
21,5.743553002498745,6.0
22,5.444522216572766,5.0
23,6.2232603913362095,6.0
24,5.219867552095167,6.0
25,6.346262087664985,6.0
26,5.873764139698462,6.0
27,5.207642087244114,6.0
28,5.498921675994795,6.0
29,6.687428261088352,7.0
30,5.677602133246195,6.0
31,6.468827821504311,6.0
32,5.444878083498384,5.0
33,6.781196066175482,6.0
34,5.0783424388598375,5.0
35,5.765755314259717,6.0
36,5.234751073027577,5.0
37,5.613713255223097,7.0
38,6.24017097394483,6.0
39,4.858224029339118,5.0
40,6.491809868139068,6.0
41,5.042460900402872,5.0
42,4.972419284336542,5.0
43,6.094558124968055,6.0
44,5.125957325802584,5.0
45,5.451100935525771,6.0
46,5.075172914578685,5.0
47,5.823577287551461,5.0
48,4.908481732005183,5.0
49,6.098024092539,6.0
50,4.410112736096489,5.0
51,4.755363041972648,4.0
52,6.481551622471432,7.0
53,5.077726737553167,5.0
54,5.049901951125512,5.0
55,5.924734489645227,6.0
56,5.938642752212656,6.0
57,5.775581057050591,6.0
58,6.536603548352144,5.0
59,5.51378559441086,5.0
60,6.266210186522674,5.0
61,5.056429569113076,6.0
62,4.940574273421792,5.0
63,5.368191361298736,6.0
64,4.9994192310582335,5.0
65,5.27110088448981,6.0
66,6.701960591777853,7.0
67,5.5481567263996645,6.0
68,5.946147126731489,6.0
69,6.510233669624861,6.0
70,5.0783424388598375,5.0
71,5.939160762032969,6.0
72,5.60014676197407,6.0
73,5.570558284212682,6.0
74,4.8314133502935395,5.0
75,5.154829157625874,5.0
76,6.453553427262965,6.0
77,4.926676834160129,6.0
78,4.875855707760967,5.0
79,6.028285667806443,6.0
80,6.018299807242654,5.0
81,5.174584806196207,5.0
82,5.2672275308007155,5.0
83,5.31786758234708,6.0
84,6.093990738288771,5.0
85,5.185866593273932,5.0
86,4.857702313132201,5.0
87,6.329916169422871,7.0
88,5.360094789587702,5.0
89,5.819121696563857,6.0
90,4.983203642166356,5.0
91,6.145168913131814,7.0
92,4.986606860872675,5.0
93,6.111856252444252,6.0
94,6.036718090869035,5.0
95,4.888902543202182,5.0
96,6.299989102389274,6.0
97,5.531431009142315,5.0
98,6.227720001154464,3.0
99,5.55922781534165,6.0
100,5.503840322559789,5.0
101,4.937489960744003,5.0
102,5.337326395230881,5.0
103,5.318150710659729,5.0
104,5.457593740631271,5.0
105,5.715295208052675,5.0
106,6.029517675659225,6.0
107,5.386900949080564,6.0
108,5.678496311596854,5.0
109,5.5838262151670515,6.0
110,6.834698476276083,7.0
111,5.714899286070319,5.0
112,6.2141699600438915,6.0
113,5.353365487074823,6.0
114,5.126213706904773,5.0
115,6.682568404571336,7.0
116,5.076289123095561,5.0
117,5.3977087007101545,5.0
118,5.313246236254042,5.0
119,4.882696525012278,5.0
