,0,1
0,4.951534417584508,5.0
1,5.3719375752304614,6.0
2,5.953269908346324,6.0
3,5.8083806690507584,6.0
4,6.324704222838199,6.0
5,6.2269430380129664,6.0
6,5.881975473402102,6.0
7,4.811078835954037,5.0
8,5.118330350582972,5.0
9,5.266144745194763,5.0
10,6.109843093833611,6.0
11,5.218773032342893,6.0
12,5.33367739067185,6.0
13,6.552352412198396,6.0
14,5.693082077132981,6.0
15,5.3317023793964955,5.0
16,6.4774501072909825,6.0
17,5.352043226855434,5.0
18,5.3473421451722825,5.0
19,5.275748456947654,5.0
20,5.80665403365895,6.0
21,5.9680915962539105,6.0
22,5.300473006412303,5.0
23,5.955418346029728,6.0
24,5.247189958655995,6.0
25,6.162752705168324,6.0
26,6.0871281260985235,6.0
27,5.641833651596695,6.0
28,5.246934413210579,6.0
29,6.8390938851488965,7.0
30,5.788863754132629,6.0
31,6.623411796759802,6.0
32,5.405309479692318,5.0
33,6.793543764266617,6.0
34,5.504060566564465,5.0
35,5.4967911089133095,6.0
36,5.067857426747577,5.0
37,5.7020140107265584,7.0
38,6.461668439077701,6.0
39,5.008967145208832,5.0
40,6.557242592648874,6.0
41,5.0667059922518405,5.0
42,4.9289433588214004,5.0
43,6.273481150354171,6.0
44,5.095884180826345,5.0
45,5.569597570701448,6.0
46,5.166431648486017,5.0
47,5.637779255016276,5.0
48,4.859491533877527,5.0
49,6.246861849645707,6.0
50,4.76008031842174,5.0
51,4.820475713933233,4.0
52,6.45407819689798,7.0
53,4.990956148400824,5.0
54,4.934042476643507,5.0
55,5.913655738659502,6.0
56,6.194323086466281,6.0
57,5.9293819211191465,6.0
58,6.9546081881955395,5.0
59,5.441766811831052,5.0
60,6.897295625260396,5.0
61,4.906763288897564,6.0
62,4.960411451744381,5.0
63,5.258112168978258,6.0
64,5.170606001621522,5.0
65,5.107141326406022,6.0
66,6.832487444571788,7.0
67,5.6775050746195115,6.0
68,5.871609262839547,6.0
69,6.650631161533387,6.0
70,5.504060566564465,5.0
71,6.079479908306078,6.0
72,5.578990127643191,6.0
73,5.802207970343329,6.0
74,4.576478157250656,5.0
75,5.311666430876307,5.0
76,6.510224309250728,6.0
77,5.0657896337621935,6.0
78,4.862874733629025,5.0
79,5.983972127845822,6.0
80,6.124114617454452,5.0
81,5.102287849998407,5.0
82,5.2105829962648205,5.0
83,5.3754829339829735,6.0
84,6.023248036054512,5.0
85,5.132644956708183,5.0
86,4.9448220467809945,5.0
87,6.374632801564522,7.0
88,5.389826597256883,5.0
89,5.698476978170051,6.0
90,5.063038048500133,5.0
91,6.1205272409981575,7.0
92,5.1032875418823105,5.0
93,6.126723266436114,6.0
94,5.708962141039836,5.0
95,5.078945912431311,5.0
96,6.212088974107435,6.0
97,5.689788517711016,5.0
98,6.238870529149902,3.0
99,5.611696326888282,6.0
100,5.471757423681086,5.0
101,5.053786004117995,5.0
102,5.307601206832176,5.0
103,5.1742136996655566,5.0
104,5.11932341581394,5.0
105,5.743967542169039,5.0
106,5.909898181794172,6.0
107,5.504240881966026,6.0
108,5.914022095704039,5.0
109,5.565472397484403,6.0
110,7.21251728310649,7.0
111,5.7500726571640985,5.0
112,5.795375581650618,6.0
113,5.47834227265139,6.0
114,5.191748885154321,5.0
115,6.314771806869976,7.0
116,5.004933461415861,5.0
117,5.151122198272756,5.0
118,5.262877386288817,5.0
119,5.064646204617658,5.0
120,4.86709357404308,4.0
121,6.739279530824053,7.0
122,6.2618717928169705,7.0
123,4.5887854985598935,5.0
124,5.321458298996913,5.0
125,5.733324951245301,5.0
126,6.177515767424061,6.0
127,5.466424884635604,5.0
128,5.53866299395606,7.0
129,5.9788851312547395,7.0
130,5.691444877732349,6.0
131,4.953868665696459,5.0
132,6.359687784953759,7.0
133,5.352860524965083,5.0
