,0,1
0,4.838094918038664,5.0
1,5.546214427069043,6.0
2,6.102482911177123,6.0
3,5.8366190480541,6.0
4,6.263875500474643,6.0
5,6.177350703752682,6.0
6,5.881716649757093,6.0
7,4.875561031559708,5.0
8,5.709868465719113,5.0
9,5.220567532456004,5.0
10,6.271744324808325,6.0
11,5.357430028174475,6.0
12,5.295529984853133,6.0
13,6.389605437704613,6.0
14,5.9414475043492505,6.0
15,5.378616836961474,5.0
16,6.333104111912296,6.0
17,5.267230337210018,5.0
18,5.172250096313322,5.0
19,5.338986876769665,5.0
20,5.893795574672167,6.0
21,5.966334914918438,6.0
22,5.175353539421286,5.0
23,6.188960659633363,6.0
24,5.3976566475364205,6.0
25,6.230012488250697,6.0
26,6.213852416489782,6.0
27,5.188502631404121,6.0
28,5.20833408086584,6.0
29,6.931116397312827,7.0
30,5.983889510768362,6.0
31,6.632042219052792,6.0
32,5.300441137564354,5.0
33,6.680779570290051,6.0
34,5.455373442788362,5.0
35,5.529390463674495,6.0
36,4.926349758388886,5.0
37,5.570071585821619,7.0
38,6.61643952803219,6.0
39,5.105541369808079,5.0
40,6.421975839745102,6.0
41,4.944135296487655,5.0
42,4.811374373528013,5.0
43,6.151195485467741,6.0
44,4.998554088766076,5.0
45,5.817896310945555,6.0
46,5.040111634945189,5.0
47,5.727490387601039,5.0
48,5.1001983842983565,5.0
49,6.180441187092528,6.0
50,4.19527317856809,5.0
51,4.847647749869416,4.0
52,6.320000184792495,7.0
53,4.7152084059037485,5.0
54,4.578321526978286,5.0
55,6.0547053684929,6.0
56,6.091023772522721,6.0
57,5.989574695091132,6.0
58,7.540681962752593,5.0
59,5.1949277220078764,5.0
60,6.938343330679631,5.0
61,5.193356845392119,6.0
62,4.825152805275884,5.0
63,5.161430072646445,6.0
64,4.827903711609984,5.0
65,5.095514514765921,6.0
66,6.51818526894219,7.0
67,5.867871017223804,6.0
68,5.839128082478943,6.0
69,6.654175990228552,6.0
70,5.455373442788362,5.0
71,5.672511526988566,6.0
72,5.494001796936051,6.0
73,5.652245366527664,6.0
74,4.649835029847602,5.0
75,5.302436526497901,5.0
76,6.416161056573702,6.0
77,4.934163984491789,6.0
78,4.637613531383175,5.0
79,5.981925740366659,6.0
80,6.158658522701596,5.0
81,4.962431401526281,5.0
82,4.889282923493788,5.0
83,5.374728401384864,6.0
84,6.210639828073541,5.0
85,5.063153118067121,5.0
86,5.122937670480822,5.0
87,6.374665336187679,7.0
88,5.303210989599927,5.0
89,5.660876196131125,6.0
90,5.142094743133768,5.0
91,6.431990407397109,7.0
92,5.12290404026649,5.0
93,6.09229166615636,6.0
94,5.826554482859094,5.0
95,5.114114755363339,5.0
96,6.331167200854592,6.0
97,5.4315016635876505,5.0
98,5.772954487922667,3.0
99,5.638549235680182,6.0
100,5.56634233548171,5.0
101,4.933775558913764,5.0
102,5.12773785158028,5.0
103,4.762367881106596,5.0
104,5.152621370759468,5.0
105,5.823802782224451,5.0
106,5.936943540110713,6.0
107,5.8548766601134385,6.0
108,5.820208512955729,5.0
109,5.547851949670049,6.0
110,7.103355591309619,7.0
111,5.639720368413135,5.0
112,6.003279222756122,6.0
113,5.5153122946823245,6.0
114,5.060861256561022,5.0
115,6.779317646990909,7.0
116,5.044828688773092,5.0
117,5.137328057965944,5.0
118,5.1142758276230165,5.0
119,5.2573899565367945,5.0
120,4.962859361493511,4.0
121,6.740289449465692,7.0
122,6.159208000439411,7.0
123,4.840457890830943,5.0
124,5.481359736295694,5.0
125,5.832130784827809,5.0
126,6.224382164240342,6.0
127,5.235698989823581,5.0
128,5.376917527497108,7.0
129,6.060294657935229,7.0
130,5.637945946071811,6.0
131,4.824601462128987,5.0
132,6.116181887190346,7.0
133,5.315110151017338,5.0
134,6.001288951416866,6.0
135,6.1329093387824,7.0
136,4.927405258644146,5.0
137,6.441852732106159,7.0
138,5.295855932119798,6.0
139,5.713233891489288,6.0
140,5.134172150936937,5.0
141,5.571947002443392,6.0
142,5.521400140663921,6.0
143,4.743794945170312,5.0
144,5.732805077432012,6.0
145,6.234621909708789,6.0
146,5.370686430986631,6.0
147,4.6981718751981365,5.0
148,5.7109125052348855,6.0
