,0,1
0,5.554318708697792,6.0
1,5.145734258453325,5.0
2,5.5370517457726045,6.0
3,5.319224540610255,5.0
4,5.812757537598111,6.0
5,5.136267551852134,5.0
6,5.103701577906985,5.0
7,5.088307696025245,5.0
8,5.707926868161258,5.0
9,5.78679540237844,6.0
10,6.137169409516586,7.0
11,5.241399709474315,3.0
12,5.6325988435276475,5.0
13,5.26470982031828,5.0
14,5.358532272350137,6.0
15,6.35223532471575,7.0
16,5.361753573832055,5.0
17,5.597624325870742,7.0
18,6.665003857954913,8.0
19,5.453015695388375,5.0
20,5.039391918332864,5.0
21,5.228352221947629,6.0
22,5.82386888012981,5.0
23,6.4654912566703695,6.0
24,5.450996892008207,6.0
25,5.5466036917054335,6.0
26,6.191726798487839,7.0
27,5.513455616101668,6.0
28,5.2957391091339066,5.0
29,6.215414130445376,6.0
30,5.383782780670249,5.0
31,5.331303125835352,5.0
32,5.631016288515558,6.0
33,5.147043966642855,5.0
34,5.640514559290594,6.0
35,5.055197446169996,5.0
36,6.268087241732533,7.0
37,5.88844071425945,5.0
38,5.479921892381812,4.0
39,5.95506030012846,6.0
40,5.357149281784878,5.0
41,5.314730400447884,5.0
42,6.074762241061567,7.0
43,5.343677429066734,5.0
44,5.963060388231133,5.0
45,6.013061634033241,6.0
46,6.468285523216117,7.0
47,5.376488567968439,6.0
48,5.081269045686971,5.0
49,5.6807462569685825,6.0
50,4.824922915336291,5.0
51,5.134273424164347,5.0
52,5.733650380847671,5.0
53,6.696834177005008,7.0
54,5.081628666357334,6.0
55,5.0523017442782585,6.0
56,6.282372517689344,6.0
57,5.5339784825446925,5.0
58,5.920349584139679,5.0
59,5.361441275517765,5.0
60,5.707995500593983,5.0
61,5.975746842269189,7.0
62,5.204638721898485,5.0
63,5.29785313725599,6.0
64,6.507850129159797,6.0
65,5.0526664715584335,5.0
66,6.290133406946702,6.0
67,5.412703941638965,5.0
68,6.459744297631006,6.0
69,5.262810273387961,5.0
70,6.399246884794,6.0
71,4.9049975871161555,4.0
72,5.694827058993975,6.0
73,5.838205579749369,6.0
74,6.344199107130059,6.0
75,5.22398112010425,5.0
76,6.865867707924588,8.0
77,5.7120125153364265,5.0
78,6.255734296762451,6.0
79,6.520337873899315,6.0
80,5.449575718331072,5.0
81,6.514304056852947,6.0
82,5.459069344913113,5.0
83,5.6264304349495475,6.0
84,5.955151703812947,6.0
85,6.316026849218373,7.0
86,5.195028326410445,5.0
87,6.072122549403168,6.0
88,6.3880454924853876,7.0
89,5.058928323702755,4.0
90,6.084863504596045,7.0
91,6.0549989954242935,6.0
92,5.4706794742982865,5.0
93,5.755495675307878,5.0
94,5.081783862179803,5.0
95,5.467351008922533,6.0
96,5.243685601810391,5.0
97,5.70963785807759,6.0
98,5.05610149511641,5.0
99,5.609056689612423,6.0
100,4.958149655115241,5.0
101,5.1540196121071995,5.0
102,5.895438111644486,5.0
103,5.638445001656333,7.0
104,5.476273129177875,6.0
105,6.16565148799753,7.0
106,5.5866920852847155,6.0
107,5.361455250550362,5.0
108,6.115631936039182,6.0
109,5.475808094816964,5.0
110,6.524313324683161,8.0
111,5.065259502618637,5.0
112,5.642974247730315,6.0
113,4.7726137044426515,5.0
114,5.683566321855221,6.0
115,5.84108829728555,7.0
116,6.084508869206702,6.0
117,5.4568310826748405,6.0
118,5.084523904061389,5.0
119,5.961607674049894,6.0
120,6.240888969485134,6.0
121,5.327220229494021,6.0
122,5.781909926149214,6.0
123,5.338117175860443,6.0
124,5.4455256348563195,6.0
125,5.300862196139102,6.0
126,6.249689868734153,7.0
127,5.733299644366982,6.0
128,5.472228464671647,5.0
129,5.774873463045638,5.0
130,5.694827058993977,6.0
131,5.255253650595167,5.0
132,5.170585658573303,5.0
133,6.280661931331219,5.0
134,5.6807462569685825,6.0
135,5.137941485082626,5.0
136,5.015996891885751,5.0
137,5.2463154519706325,5.0
138,5.061259441103662,5.0
139,5.8729708373759655,6.0
140,5.917106287456768,7.0
141,6.079445117910427,6.0
142,6.323336425342916,8.0
143,5.501763980166915,5.0
144,5.95550124388668,5.0
145,5.43335406457599,5.0
146,5.992994699806758,6.0
147,5.311902501144099,6.0
148,5.937978772966016,6.0
149,5.186933635796272,5.0
150,5.790946835362531,6.0
151,6.288874669387769,7.0
152,5.204130699261588,6.0
153,5.7770086904555615,5.0
154,5.694827058993975,6.0
155,6.0767097393952465,5.0
156,5.345466031120408,5.0
157,5.83413942237126,6.0
158,5.492823722189496,6.0
159,6.031847212746224,6.0
160,6.186452837508348,7.0
161,5.654135800997823,5.0
162,6.08474499543345,7.0
163,5.139388695438882,5.0
164,5.398155586521164,5.0
165,5.679042720598345,5.0
166,4.640433477150674,6.0
167,5.164555463683721,6.0
168,4.812916876515242,5.0
169,5.042689504197567,5.0
170,5.1370529172290125,6.0
171,4.912429555910033,5.0
172,6.158216174340839,7.0
173,5.416565203041155,6.0
174,6.53785204465841,7.0
175,5.82727682377463,6.0
176,5.9331430061032,6.0
177,5.211692012814044,5.0
178,5.197206992851626,5.0
179,5.004841169185452,6.0
180,4.274713622952322,4.0
181,6.265473452124975,6.0
182,5.511068510595749,5.0
183,6.345998652383534,7.0
184,4.996988652353666,5.0
185,6.262070785031195,5.0
186,5.326860345737682,4.0
187,5.91074275835588,5.0
188,6.661751090535825,7.0
189,5.416565203041155,6.0
190,5.631704231951085,5.0
191,6.140161311695865,6.0
192,5.534131333483627,6.0
193,6.495257263681126,7.0
194,5.800288016676202,6.0
195,5.125261385898998,5.0
196,4.792490350636213,5.0
197,5.304798447483911,6.0
198,5.657871091467592,5.0
199,6.16565148799753,7.0
200,5.38709571110612,5.0
201,5.247558189099653,6.0
202,5.285473470829476,6.0
203,5.207893155062658,5.0
204,6.677035728700215,7.0
205,5.7075883258469995,5.0
206,4.771060577981707,5.0
207,5.420901661188057,5.0
208,5.475285012721113,6.0
209,5.573499283033182,7.0
210,6.444067555147071,7.0
211,4.7154922725787864,5.0
212,5.653157631636965,5.0
213,6.387224612606543,6.0
214,6.091217842609604,6.0
215,5.924915623788676,7.0
216,5.3452003011353595,6.0
217,5.194316098248631,5.0
218,5.9522405812588755,6.0
219,5.467123995180984,6.0
220,5.232081893505125,6.0
221,6.317460491190932,6.0
222,6.346997320507515,6.0
223,5.963974675304283,7.0
224,4.841640603610761,4.0
225,4.859153096080426,5.0
226,5.226515276353831,5.0
227,6.496303966993482,7.0
228,5.244717102964587,5.0
229,5.4193291813446525,5.0
230,5.271064536294783,5.0
231,4.960077672685484,5.0
232,6.322150630148316,6.0
233,6.139617225591638,6.0
234,5.6990517125446765,5.0
235,6.16565148799753,7.0
236,5.427648444014155,5.0
237,5.955151703812947,6.0
238,4.917203088417348,6.0
239,5.072264242487585,6.0
240,5.478080956843575,5.0
241,5.038221191441023,4.0
242,5.959710860109785,6.0
243,6.128259305484705,7.0
244,5.43143776797122,6.0
245,5.556838300932441,7.0
246,5.897633015094765,5.0
247,5.5340931290833915,6.0
248,6.549613786286854,6.0
249,5.1543230621820735,5.0
250,5.70190138695246,5.0
251,5.6615857428351735,6.0
252,5.450030079627263,5.0
253,5.575283648418321,6.0
254,5.01267467083856,4.0
255,5.28979887030564,5.0
256,5.417427905412495,6.0
257,5.891119934976114,6.0
258,5.672050374828229,5.0
259,6.5888548378734955,6.0
260,6.294989020101856,6.0
261,5.9610813579099,5.0
262,5.211692012814046,5.0
263,6.571330435722657,6.0
264,6.06947041204311,7.0
265,6.344782557279078,7.0
266,5.2919571750939225,6.0
267,5.057449772111848,5.0
268,5.860981905119162,6.0
269,6.366066597389681,6.0
270,4.912512818326432,5.0
271,5.7156014270671545,6.0
272,5.397900085320204,5.0
