,0,1
0,4.809378505096237,5.0
1,5.436157511198543,6.0
2,6.053809410544419,6.0
3,5.582567233224179,6.0
4,6.556933258800571,6.0
5,5.969711371578194,6.0
6,5.955323315616358,6.0
7,4.921583895858953,5.0
8,5.934027716998802,5.0
9,5.254780172160533,5.0
10,6.177619032087147,6.0
11,5.345214721948707,6.0
12,5.590970305211892,6.0
13,6.334575113266526,6.0
14,5.573430902920908,6.0
15,5.255020694296293,5.0
16,6.473476658587627,6.0
17,5.242144009466379,5.0
18,5.40855144080591,5.0
19,5.2738635711018365,5.0
20,5.894138507873308,6.0
21,6.113964073623077,6.0
22,5.288576558687705,5.0
23,6.62392963008122,6.0
24,5.276083177459313,6.0
25,6.659625541576357,6.0
26,6.003482952253146,6.0
27,5.362864321887338,6.0
28,4.993909687975934,6.0
29,7.027579744376588,7.0
30,6.04535517897866,6.0
31,6.515028816384907,6.0
32,5.049221734479957,5.0
33,6.96874368773857,6.0
34,5.315882513166523,5.0
35,5.362224879762506,6.0
36,5.087704948373796,5.0
37,5.563964269899024,7.0
38,6.990953473591395,6.0
39,4.940443218783901,5.0
40,6.517980265122432,6.0
41,5.166047896510518,5.0
42,4.815370515445085,5.0
43,5.881150493922547,6.0
44,5.058491998110206,5.0
45,5.636407524366293,6.0
46,5.0427590220998955,5.0
47,5.585285920717267,5.0
48,4.955371695861578,5.0
49,6.177488422557362,6.0
50,5.367709706847089,5.0
51,4.811972316486791,4.0
52,6.561215439283259,7.0
53,4.885879790217071,5.0
54,4.726205629567206,5.0
55,6.3979356529256535,6.0
56,5.896233655674866,6.0
57,6.068325097252611,6.0
58,5.566797249263157,5.0
59,5.557098527678383,5.0
60,6.109724377369652,5.0
61,4.948513525561717,6.0
62,4.977886775598078,5.0
63,5.342895527040122,6.0
64,4.855758426686492,5.0
65,5.1202466684015135,6.0
66,6.87779635542492,7.0
67,5.439475946879748,6.0
68,6.101772433178182,6.0
69,6.557462160734982,6.0
70,5.315882513166523,5.0
71,6.081915943664431,6.0
72,5.660070249999313,6.0
73,5.575351365375113,6.0
74,4.60780464879055,5.0
75,4.991327830790695,5.0
76,6.688900852230038,6.0
77,4.914659047558818,6.0
